Steps    Q        Rg       Backbone Rama     Contact  Fragment Membrane ER       TBM_Q    Beta     Pap      Helical  Total   
181      0.77     10.32    228.50   -414.79  -87.97   -264.41  0.00     0.00     0.00     -19.25   0.00     0.00     -557.92 
182      0.80     10.04    227.12   -422.68  -81.45   -262.07  0.00     0.00     0.00     -20.26   -0.00    0.00     -559.35 
183      0.79     10.28    233.84   -427.45  -85.55   -263.09  0.00     0.00     0.00     -19.73   0.00     0.00     -561.98 
184      0.66     10.71    225.16   -424.53  -86.10   -255.71  0.00     0.00     0.00     -17.49   0.00     0.00     -558.67 
185      0.81     10.35    249.98   -435.34  -83.06   -261.49  0.00     0.00     0.00     -19.51   0.00     0.00     -549.42 
186      0.72     10.14    242.98   -426.73  -85.57   -258.06  0.00     0.00     0.00     -21.11   0.00     0.00     -548.49 
187      0.71     10.28    218.14   -433.27  -94.02   -253.65  0.00     0.00     0.00     -18.66   -0.00    0.00     -581.45 
188      0.68     10.79    219.40   -428.58  -78.19   -244.40  0.00     0.00     0.00     -19.94   0.00     0.00     -551.70 
189      0.66     10.64    226.72   -429.88  -87.37   -254.91  0.00     0.00     0.00     -19.40   0.00     0.00     -564.85 
190      0.68     10.21    216.70   -412.92  -82.41   -256.90  0.00     0.00     0.00     -19.80   0.00     0.00     -555.33 
191      0.78     10.37    215.82   -419.80  -85.07   -262.71  0.00     0.00     0.00     -19.11   0.00     0.00     -570.87 
192      0.68     10.57    234.55   -425.18  -86.31   -250.62  0.00     0.00     0.00     -15.28   -0.00    0.00     -542.85 
193      0.65     11.02    219.41   -430.84  -79.05   -263.49  0.00     0.00     0.00     -18.62   0.00     0.00     -572.59 
194      0.62     10.51    214.02   -430.73  -87.08   -246.40  0.00     0.00     0.00     -19.76   -0.00    0.00     -569.96 
195      0.59     10.50    221.27   -421.94  -86.52   -251.16  0.00     0.00     0.00     -20.27   -0.00    0.00     -558.62 
196      0.62     10.43    225.69   -419.50  -84.81   -265.28  0.00     0.00     0.00     -19.19   -0.00    0.00     -563.09 
197      0.55     10.59    206.58   -427.02  -82.97   -262.12  0.00     0.00     0.00     -20.32   -0.00    0.00     -585.84 
198      0.49     10.52    228.29   -428.62  -82.58   -258.61  0.00     0.00     0.00     -21.44   -0.00    0.00     -562.95 
199      0.48     10.95    231.23   -415.87  -80.45   -246.13  0.00     0.00     0.00     -17.49   0.00     0.00     -528.70 
200      0.48     11.56    229.41   -425.75  -80.77   -243.61  0.00     0.00     0.00     -19.86   0.00     0.00     -540.59 
201      0.54     10.99    211.80   -414.50  -76.21   -256.55  0.00     0.00     0.00     -20.27   0.00     0.00     -555.74 
202      0.52     11.80    187.58   -420.77  -79.10   -261.90  0.00     0.00     0.00     -19.10   0.00     0.00     -593.30 
203      0.48     11.45    213.30   -417.50  -78.83   -251.04  0.00     0.00     0.00     -19.26   -0.00    0.00     -553.33 
204      0.49     11.11    189.82   -420.53  -81.15   -248.83  0.00     0.00     0.00     -18.12   -0.00    0.00     -578.81 
205      0.56     10.71    191.63   -429.83  -81.04   -258.55  0.00     0.00     0.00     -18.94   0.00     0.00     -596.73 
206      0.57     10.62    222.72   -420.20  -80.02   -260.99  0.00     0.00     0.00     -20.00   -0.00    0.00     -558.49 
207      0.75     10.20    205.51   -429.80  -81.62   -261.33  0.00     0.00     0.00     -16.55   -0.00    0.00     -583.79 
208      0.61     10.70    229.90   -427.42  -80.21   -263.46  0.00     0.00     0.00     -19.43   -0.00    0.00     -560.63 
209      0.73     10.25    218.29   -424.00  -83.29   -258.89  0.00     0.00     0.00     -19.98   -0.00    0.00     -567.86 
210      0.74     10.60    186.75   -438.89  -86.18   -265.70  0.00     0.00     0.00     -19.12   0.00     0.00     -623.14 
211      0.77     10.40    188.83   -438.89  -90.14   -258.92  0.00     0.00     0.00     -21.98   0.00     0.00     -621.10 
212      0.68     10.46    214.51   -440.28  -85.63   -248.25  0.00     0.00     0.00     -19.68   0.00     0.00     -579.32 
